,e1leftcar,e1leftwaiting,e1leftvalue,e1rightcar,e1rightwaiting,e1rightvalue,e2leftcar,e2leftwaiting,e2leftvalue,e2rightcar,e2rightwaiting,e2rightvalue,e3leftcar,e3leftwaiting,e3leftvalue,e3rightcar,e3rightwaiting,e3rightvalue,e4leftcar,e4leftwaiting,e4leftvalue,e4rightcar,e4rightwaiting,e4rightvalue,1_time,2_time,3_time,4_time
4725,0,0,0,1,1,0,0,0,0,1,4,0,2,43,0,7,117,1,3,27,0,8,108,1,49,33,49,22
4726,0,0,0,2,37,0,0,0,0,4,40,0,4,79,0,12,153,1,3,63,0,9,144,1,49,33,49,22
4727,0,0,0,5,89,0,2,26,0,9,92,0,6,131,1,0,0,0,6,115,1,0,0,0,49,33,49,22
4728,0,0,0,5,114,1,2,51,0,10,117,1,0,0,0,1,3,0,0,0,0,1,15,0,49,33,49,22
4729,2,30,0,0,0,0,3,101,1,2,30,0,1,3,0,7,53,0,0,0,0,4,65,0,49,33,49,22
4730,2,66,0,0,0,0,5,137,1,0,0,0,3,39,0,9,89,0,1,26,0,9,101,1,49,33,49,22
4731,0,0,0,2,3,0,0,0,0,5,35,0,8,91,0,14,141,1,3,78,0,12,153,1,49,33,49,22
4732,0,0,0,3,28,0,0,0,0,7,60,0,11,116,1,0,2,0,4,103,1,0,0,0,49,33,49,22
4733,1,3,0,8,78,0,3,47,0,9,110,1,0,41,0,0,0,0,0,0,0,0,0,0,49,33,49,22
4734,1,39,0,13,114,1,5,83,0,14,146,1,0,0,0,0,0,0,0,0,0,7,35,0,49,33,49,22
4735,3,91,0,0,0,0,7,135,1,0,0,0,1,27,0,2,11,0,3,32,0,11,87,0,49,33,49,22
4736,0,0,0,0,0,0,1,21,0,2,4,0,1,52,0,6,36,0,4,57,0,12,112,1,49,33,49,22
4737,1,0,0,4,31,0,1,4,0,10,54,0,5,102,1,0,0,0,5,107,1,9,84,0,49,33,49,22
4738,2,32,0,5,64,0,1,37,0,11,87,0,5,135,1,0,0,0,7,140,1,0,0,0,38,41,40,24
4739,2,75,0,9,107,1,2,80,0,12,130,1,0,0,0,3,21,0,0,0,0,2,22,0,38,41,40,24
4740,2,102,1,11,134,1,3,107,1,13,157,1,0,0,0,6,48,0,0,0,0,3,49,0,38,41,40,24
4741,2,141,1,0,0,0,4,146,1,0,0,0,0,0,0,10,87,0,2,33,0,6,88,0,38,41,40,24
4742,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,15,131,1,5,77,0,8,132,1,38,41,40,24
4743,0,0,0,0,0,0,1,2,0,2,35,0,2,48,0,0,26,0,10,120,1,0,0,0,38,41,40,24
4744,3,20,0,3,23,0,3,29,0,4,62,0,6,75,0,0,0,0,11,147,1,0,0,0,38,41,40,24
4745,5,59,0,6,62,0,6,68,0,8,101,1,0,0,0,1,1,0,0,0,0,4,20,0,38,41,40,24
4746,6,103,1,0,0,0,10,112,1,0,0,0,1,3,0,1,44,0,2,15,0,7,64,0,38,41,40,24
4747,6,146,1,0,0,0,10,155,1,0,0,0,1,46,0,7,87,0,3,58,0,11,107,1,38,41,40,24
4748,0,0,0,0,0,0,0,0,0,0,0,0,2,73,0,8,114,1,4,85,0,11,134,1,38,41,40,24
4749,0,0,0,2,24,0,0,0,0,2,19,0,2,112,1,0,0,0,8,124,1,0,4,0,38,41,40,24
4750,2,41,0,8,68,0,1,33,0,8,63,0,0,0,0,0,0,0,6,82,0,0,0,0,38,41,40,24
4751,3,84,0,9,111,1,4,76,0,11,106,1,0,0,0,5,39,0,0,0,0,6,31,0,38,41,40,24
4752,3,111,1,0,0,0,6,103,1,0,0,0,0,0,0,9,66,0,1,2,0,9,58,0,38,41,40,24
4753,4,150,1,0,0,0,10,142,1,0,0,0,0,0,0,11,105,1,5,41,0,11,97,0,38,41,40,24
4754,0,0,0,1,6,0,0,0,0,2,31,0,2,15,0,13,149,1,5,85,0,17,141,1,38,41,40,24
4755,1,25,0,6,49,0,1,5,0,7,74,0,3,58,0,0,0,0,7,128,1,0,0,0,38,41,40,24
4756,2,52,0,7,76,0,1,32,0,9,101,1,0,0,0,0,0,0,3,28,0,0,0,0,38,41,40,24
4757,4,91,0,10,115,1,3,71,0,12,140,1,0,0,0,0,0,0,0,0,0,4,37,0,38,41,40,24
4758,6,135,1,0,0,0,4,115,1,0,0,0,1,2,0,0,0,0,1,22,0,6,81,0,38,41,40,24
4759,0,0,0,0,0,0,0,0,0,0,0,0,1,45,0,2,15,0,1,65,0,10,124,1,38,41,40,24
4760,0,0,0,1,24,0,0,0,0,0,0,0,4,72,0,3,42,0,3,92,0,15,151,1,38,41,40,24
4761,0,0,0,6,63,0,1,27,0,0,0,0,7,111,1,0,0,0,9,131,1,0,0,0,38,41,40,24
4762,3,37,0,8,107,1,4,71,0,3,35,0,0,0,0,0,0,0,0,0,0,0,0,0,38,41,40,24
4763,4,80,0,5,94,0,7,114,1,0,0,0,0,0,0,2,20,0,0,0,0,5,36,0,38,41,40,24
4764,5,107,1,0,0,0,8,141,1,0,0,0,2,14,0,3,47,0,0,0,0,8,63,0,38,41,40,24
4765,0,0,0,0,0,0,0,0,0,1,1,0,5,53,0,6,86,0,4,35,0,10,102,1,38,41,40,24
4766,0,0,0,3,15,0,0,0,0,4,45,0,7,97,0,1,20,0,7,79,0,4,59,0,38,41,40,24
4767,1,5,0,6,58,0,5,32,0,8,88,0,10,140,1,0,0,0,10,122,1,0,0,0,38,41,40,24
4768,1,32,0,8,85,0,6,59,0,10,115,1,0,0,0,0,0,0,0,0,0,0,0,0,38,41,40,24
4769,2,75,0,2,54,0,6,102,1,5,65,0,1,2,0,5,41,0,0,0,0,1,11,0,42,41,37,48
4770,3,119,1,0,0,0,9,146,1,0,0,0,1,46,0,8,85,0,3,41,0,2,55,0,42,41,37,48
4771,0,0,0,0,0,0,0,0,0,0,0,0,3,86,0,11,125,1,6,81,0,5,95,0,42,41,37,48
4772,2,13,0,3,30,0,2,11,0,4,42,0,6,137,1,0,0,0,11,132,1,0,0,0,42,41,37,48
4773,4,56,0,5,73,0,3,54,0,6,85,0,0,0,0,1,6,0,0,0,0,1,17,0,42,41,37,48
4774,5,100,0,0,0,0,5,98,0,0,0,0,0,0,0,4,50,0,0,0,0,3,61,0,42,41,37,48
4775,8,140,1,0,0,0,6,138,1,0,0,0,0,0,0,6,90,0,0,0,0,5,101,1,42,41,37,48
4776,0,0,0,2,29,0,0,0,0,8,34,0,1,6,0,7,141,1,4,27,0,10,152,1,42,41,37,48
4777,1,24,0,8,72,0,1,2,0,10,76,0,1,49,0,0,0,0,6,70,0,0,0,0,42,41,37,48
4778,2,68,0,16,116,1,1,45,0,15,120,1,0,0,0,0,0,0,0,0,0,3,11,0,42,41,37,48
4779,5,108,1,15,93,0,1,85,0,11,131,1,0,0,0,1,0,0,0,0,0,8,51,0,42,41,37,48
4780,7,159,1,0,0,0,2,136,1,0,0,0,5,49,0,6,50,0,1,28,0,13,102,1,42,41,37,48
4781,0,0,0,9,43,0,0,0,0,0,0,0,6,92,0,12,93,0,2,71,0,16,145,1,42,41,37,48
4782,2,11,0,13,87,0,2,13,0,0,0,0,7,136,1,0,0,0,4,115,1,0,0,0,42,41,37,48
4783,5,51,0,16,127,1,6,53,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,0,42,41,37,48
4784,9,102,1,4,113,1,7,104,1,0,0,0,0,0,0,0,0,0,0,0,0,6,68,0,42,41,37,48
4785,11,145,1,0,0,0,7,147,1,0,0,0,1,6,0,2,17,0,0,0,0,11,111,1,42,41,37,48
4786,0,0,0,7,56,0,0,0,0,1,2,0,1,50,0,6,61,0,2,40,0,14,155,1,42,41,37,48
4787,0,0,0,10,96,0,0,0,0,5,42,0,4,90,0,0,0,0,5,80,0,0,0,0,42,41,37,48
4788,1,15,0,14,147,1,3,45,0,6,93,0,0,0,0,1,2,0,0,0,0,2,17,0,42,41,37,48
4789,4,58,0,1,75,0,4,88,0,0,0,0,0,0,0,4,45,0,1,4,0,6,60,0,42,41,37,48
4790,5,102,1,0,0,0,7,132,1,0,0,0,6,36,0,8,89,0,3,48,0,8,104,1,42,41,37,48
4791,0,0,0,0,0,0,0,0,0,0,0,0,8,76,0,12,129,1,6,88,0,9,144,1,42,41,37,48
4792,0,0,0,5,24,0,0,0,0,1,6,0,9,127,1,0,0,0,8,139,1,0,0,0,42,41,37,48
4793,2,5,0,6,67,0,3,31,0,2,49,0,0,0,0,0,0,0,0,0,0,4,19,0,42,41,37,48
4794,4,49,0,0,0,0,4,75,0,0,0,0,0,0,0,3,14,0,0,0,0,10,63,0,42,41,37,48
4795,6,89,0,0,0,0,4,115,1,0,0,0,1,35,0,5,54,0,3,32,0,12,103,1,42,41,37,48
4796,0,0,0,2,24,0,0,0,0,3,25,0,3,42,0,4,31,0,1,45,0,9,54,0,55,38,58,56
4797,1,16,0,6,85,0,2,30,0,7,86,0,5,103,1,0,0,0,3,106,1,0,0,0,55,38,58,56
4798,3,75,0,10,144,1,4,89,0,13,145,1,0,0,0,2,43,0,0,0,0,2,46,0,55,38,58,56
4799,6,131,1,0,0,0,7,145,1,0,0,0,2,44,0,5,99,0,3,27,0,7,102,1,55,38,58,56
4800,0,0,0,1,1,0,0,0,0,1,4,0,3,85,0,6,140,1,3,68,0,12,143,1,55,38,58,56
4801,3,50,0,7,62,0,2,48,0,7,65,0,8,146,1,0,0,0,4,129,1,0,0,0,55,38,58,56
4802,6,109,1,11,121,1,5,107,1,11,124,1,0,0,0,5,37,0,0,0,0,3,34,0,55,38,58,56
4803,8,165,1,0,0,0,9,163,1,0,0,0,0,0,0,8,93,0,1,35,0,7,90,0,55,38,58,56
4804,0,0,0,0,0,0,0,0,0,1,13,0,2,5,0,11,134,1,1,76,0,12,131,1,55,38,58,56
4805,0,0,0,4,60,0,3,41,0,4,74,0,3,66,0,0,0,0,2,137,1,0,0,0,55,38,58,56
4806,0,0,0,8,119,1,5,100,0,8,133,1,0,0,0,0,0,0,0,0,0,0,0,0,55,38,58,56
4807,2,48,0,0,0,0,7,156,1,0,0,0,3,31,0,0,0,0,2,30,0,5,44,0,55,38,58,56
4808,0,0,0,2,12,0,0,0,0,4,20,0,3,72,0,2,18,0,4,71,0,7,85,0,55,38,58,56
4809,4,39,0,8,73,0,0,0,0,10,81,0,5,133,1,0,0,0,6,132,1,0,0,0,55,38,58,56
4810,6,98,0,15,132,1,3,38,0,19,140,1,0,0,0,4,26,0,0,0,0,0,0,0,55,38,58,56
4811,9,154,1,0,0,0,3,94,0,0,0,0,4,34,0,10,82,0,1,10,0,3,27,0,55,38,58,56
4812,0,0,0,3,22,0,0,0,0,8,24,0,7,75,0,12,123,1,3,51,0,8,68,0,55,38,58,56
4813,2,40,0,7,83,0,4,39,0,11,85,0,8,136,1,0,0,0,4,112,1,0,0,0,55,38,58,56
4814,3,99,0,12,142,1,6,98,0,18,144,1,0,0,0,2,22,0,0,0,0,3,41,0,55,38,58,56
4815,4,155,1,0,0,0,8,154,1,0,0,0,2,9,0,7,78,0,0,0,0,5,97,0,55,38,58,56
4816,0,0,0,2,19,0,0,0,0,0,0,0,2,50,0,11,119,1,1,10,0,9,138,1,55,38,58,56
4817,0,0,0,2,48,0,0,0,0,3,21,0,2,79,0,0,0,0,1,39,0,0,0,0,29,50,40,49
4818,2,49,0,5,100,0,4,38,0,4,73,0,0,0,0,0,0,0,0,0,0,0,0,0,29,50,40,49
4819,3,79,0,6,130,1,4,68,0,10,103,1,0,0,0,3,29,0,0,0,0,0,0,0,29,50,40,49
4820,3,132,1,0,0,0,11,121,1,0,0,0,3,13,0,8,82,0,2,11,0,3,20,0,29,50,40,49
4821,0,0,0,0,0,0,0,0,0,0,0,0,6,56,0,10,125,1,2,54,0,8,63,0,29,50,40,49
4822,1,11,0,4,33,0,3,11,0,4,33,0,10,108,1,0,0,0,3,106,1,0,0,0,29,50,40,49
4823,3,41,0,5,63,0,6,40,0,6,63,0,10,138,1,0,0,0,3,136,1,0,0,0,29,50,40,49
4824,5,94,0,8,116,1,9,93,0,11,116,1,0,0,0,1,37,0,0,0,0,3,36,0,29,50,40,49
4825,8,137,1,0,0,0,10,136,1,0,0,0,1,1,0,6,80,0,4,24,0,7,79,0,29,50,40,49
4826,0,0,0,1,22,0,0,0,0,2,10,0,3,53,0,10,132,1,7,76,0,7,131,1,29,50,40,49
4827,1,2,0,3,52,0,0,0,0,3,40,0,6,83,0,0,0,0,9,106,1,0,0,0,29,50,40,49
4828,3,54,0,6,105,1,3,40,0,9,93,0,0,0,0,0,0,0,3,67,0,0,0,0,29,50,40,49
4829,5,97,0,6,148,1,8,83,0,11,136,1,0,0,0,0,0,0,0,0,0,3,30,0,29,50,40,49
4830,7,149,1,0,0,0,11,135,1,0,0,0,0,0,0,5,45,0,1,4,0,4,82,0,29,50,40,49
4831,0,0,0,1,4,0,0,0,0,1,6,0,1,10,0,6,74,0,2,34,0,5,112,1,29,50,40,49
4832,1,19,0,6,57,0,1,17,0,4,59,0,3,63,0,0,0,0,3,87,0,0,0,0,29,50,40,49
4833,2,62,0,11,100,0,6,60,0,5,102,1,0,0,0,0,0,0,0,0,0,0,0,0,29,50,40,49
4834,5,114,1,14,121,1,8,112,1,9,97,0,0,0,0,3,33,0,0,0,0,0,0,0,29,50,40,49
4835,6,144,1,0,0,0,8,142,1,0,0,0,0,0,0,6,63,0,0,0,0,2,17,0,29,50,40,49
4836,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,116,1,0,0,0,2,70,0,29,50,40,49
4837,2,12,0,1,3,0,1,12,0,4,35,0,3,50,0,0,0,0,4,32,0,0,0,0,29,50,40,49
4838,6,63,0,7,55,0,5,64,0,8,87,0,0,0,0,0,0,0,0,0,0,0,0,0,29,50,40,49
4839,8,93,0,11,85,0,6,94,0,11,117,1,0,0,0,0,0,0,0,0,0,0,0,0,29,50,40,49
4840,13,146,1,0,0,0,11,147,1,0,0,0,2,22,0,0,0,0,1,34,0,2,6,0,29,50,40,49
4841,0,0,0,2,8,0,0,0,0,1,20,0,7,65,0,2,11,0,3,77,0,5,49,0,29,50,40,49
4842,1,13,0,6,60,0,1,33,0,4,72,0,7,117,1,0,0,0,3,129,1,0,0,0,29,50,40,49
4843,1,43,0,9,90,0,1,63,0,7,102,1,0,0,0,0,0,0,0,0,0,0,0,0,29,50,40,49
4844,6,115,1,0,0,0,2,135,1,0,0,0,0,0,0,6,66,0,0,0,0,9,56,0,49,49,38,37
4845,1,41,0,0,0,0,1,6,0,0,0,0,1,4,0,9,107,1,0,0,0,12,97,0,49,49,38,37
4846,0,0,0,5,33,0,0,0,0,1,21,0,1,44,0,6,82,0,2,23,0,9,105,1,49,49,38,37
4847,1,22,0,10,83,0,3,27,0,3,71,0,2,94,0,0,0,0,3,73,0,0,0,0,49,49,38,37
4848,4,74,0,16,135,1,5,79,0,7,123,1,0,0,0,2,18,0,0,0,0,1,8,0,49,49,38,37
4849,8,115,1,0,0,0,5,120,1,0,0,0,4,15,0,5,59,0,1,23,0,2,49,0,49,49,38,37
4850,0,0,0,0,0,0,0,0,0,0,0,0,7,55,0,8,99,0,2,63,0,7,89,0,49,49,38,37
4851,1,11,0,5,31,0,0,0,0,5,47,0,8,105,1,0,0,0,4,113,1,0,0,0,49,49,38,37
4852,5,63,0,11,83,0,2,30,0,10,99,0,0,25,0,0,0,0,0,0,0,0,0,0,49,49,38,37
4853,6,104,1,19,124,1,2,71,0,14,140,1,0,0,0,2,30,0,0,0,0,0,0,0,49,49,38,37
4854,8,144,1,0,0,0,5,111,1,0,0,0,2,20,0,4,70,0,2,24,0,1,14,0,49,49,38,37
4855,0,0,0,6,18,0,0,0,0,1,10,0,4,70,0,10,120,1,3,74,0,6,53,0,49,49,38,37
4856,0,0,0,8,70,0,5,30,0,6,62,0,5,122,1,0,0,0,3,126,1,0,0,0,49,49,38,37
4857,2,23,0,13,111,1,7,71,0,8,103,1,0,0,0,0,0,0,0,0,0,1,0,0,49,49,38,37
4858,8,63,0,16,151,1,9,111,1,14,143,1,0,0,0,0,0,0,0,0,0,2,39,0,49,49,38,37
4859,9,113,1,0,0,0,10,161,1,0,0,0,2,39,0,7,37,0,3,38,0,5,89,0,49,49,38,37
4860,0,0,0,7,41,0,0,0,0,1,17,0,6,91,0,13,89,0,6,90,0,8,141,1,49,49,38,37
4861,4,33,0,9,82,0,3,29,0,6,58,0,7,132,1,0,0,0,6,131,1,0,0,0,49,49,38,37
4862,6,73,0,15,122,1,4,69,0,9,98,0,0,0,0,0,0,0,0,0,0,1,3,0,49,49,38,37
4863,9,123,1,9,82,0,6,119,1,4,45,0,0,0,0,2,14,0,0,0,0,1,53,0,49,49,38,37
4864,8,137,1,0,0,0,5,69,0,0,0,0,1,1,0,7,66,0,2,21,0,7,105,1,49,49,38,37
4865,0,0,0,4,38,0,0,0,0,0,0,0,1,42,0,3,71,0,6,62,0,3,62,0,49,49,38,37
4866,0,0,0,9,78,0,0,0,0,0,0,0,2,82,0,0,0,0,6,102,1,0,0,0,49,49,38,37
4867,2,16,0,13,128,1,2,41,0,6,47,0,0,0,0,0,0,0,0,0,0,3,22,0,49,49,38,37
4868,5,68,0,0,0,0,6,93,0,0,0,0,1,4,0,2,29,0,2,18,0,6,74,0,49,49,38,37
4869,0,0,0,0,0,0,0,13,0,1,2,0,4,45,0,4,70,0,4,59,0,8,115,1,49,49,38,37
4870,0,0,0,1,14,0,0,0,0,3,29,0,3,37,0,3,64,0,1,9,0,6,56,0,57,46,42,41
4871,1,29,0,8,59,0,2,11,0,9,74,0,4,82,0,0,0,0,3,54,0,0,0,0,57,46,42,41
4872,1,73,0,12,103,1,3,55,0,10,118,1,0,0,0,3,18,0,0,0,0,1,1,0,57,46,42,41
4873,3,131,1,0,0,0,4,113,1,0,0,0,3,39,0,7,76,0,1,47,0,4,59,0,57,46,42,41
4874,0,0,0,8,35,0,0,0,0,0,0,0,7,88,0,11,125,1,4,96,0,5,108,1,57,46,42,41
4875,5,20,0,11,80,0,0,0,0,0,0,0,9,133,1,0,0,0,5,141,1,0,0,0,57,46,42,41
4876,9,64,0,16,124,1,3,36,0,1,3,0,0,0,0,2,35,0,0,0,0,0,0,0,57,46,42,41
4877,14,122,1,0,0,0,3,94,0,0,0,0,4,47,0,6,93,0,0,0,0,4,47,0,57,46,42,41
4878,0,0,0,4,33,0,0,0,0,1,9,0,5,96,0,9,142,1,2,8,0,10,96,0,57,46,42,41
4879,2,33,0,9,78,0,1,27,0,2,54,0,5,141,1,0,0,0,2,53,0,0,0,0,57,46,42,41
4880,6,77,0,10,122,1,2,71,0,4,98,0,0,0,0,0,0,0,0,0,0,3,24,0,57,46,42,41
4881,8,135,1,0,0,0,3,129,1,0,0,0,1,44,0,2,26,0,2,33,0,6,82,0,57,46,42,41
4882,0,0,0,3,27,0,0,0,0,0,0,0,3,93,0,6,75,0,3,82,0,6,131,1,57,46,42,41
4883,1,24,0,7,72,0,0,0,0,4,36,0,5,138,1,0,0,0,4,127,1,0,0,0,57,46,42,41
4884,3,68,0,11,116,1,1,6,0,11,80,0,0,0,0,1,8,0,0,0,0,3,25,0,57,46,42,41
4885,12,126,1,0,0,0,3,64,0,0,0,0,3,38,0,6,66,0,1,13,0,7,83,0,57,46,42,41
4886,0,0,0,0,0,0,0,0,0,4,31,0,3,87,0,12,115,1,6,62,0,12,132,1,57,46,42,41
4887,2,14,0,0,0,0,2,16,0,6,76,0,5,132,1,0,0,0,8,107,1,0,0,0,57,46,42,41
4888,2,58,0,0,0,0,3,59,0,9,120,1,0,0,0,7,35,0,0,0,0,5,27,0,57,46,42,41
4889,4,116,1,0,0,0,8,117,1,0,0,0,3,44,0,14,93,0,1,32,0,9,85,0,57,46,42,41
4890,0,0,0,0,0,0,0,0,0,2,18,0,6,93,0,20,142,1,2,81,0,13,134,1,57,46,42,41
4891,4,25,0,3,29,0,1,1,0,8,63,0,10,138,1,0,0,0,5,126,1,0,0,0,57,46,42,41
4892,8,69,0,3,73,0,1,45,0,9,107,1,0,0,0,12,75,0,0,0,0,0,0,0,57,46,42,41
4893,10,116,1,0,0,0,3,92,0,0,0,0,1,4,0,17,122,1,0,0,0,7,35,0,46,40,35,37
4894,0,0,0,0,0,0,0,0,0,0,0,0,4,47,0,21,165,1,1,6,0,15,78,0,46,40,35,37
4895,0,0,0,1,10,0,0,0,0,3,29,0,4,85,0,20,153,1,2,44,0,15,89,0,46,40,35,37
4896,1,2,0,8,50,0,3,30,0,4,69,0,6,120,1,0,0,0,3,73,0,0,31,0,46,40,35,37
4897,2,49,0,6,75,0,7,77,0,4,38,0,0,0,0,10,120,1,0,0,0,6,74,0,46,40,35,37
4898,5,92,0,0,0,0,10,120,1,0,0,0,0,0,0,13,163,1,1,26,0,9,117,1,46,40,35,37
4899,0,0,0,0,0,0,0,0,0,5,18,0,1,26,0,16,201,1,1,64,0,12,155,1,46,40,35,37
4900,0,0,0,6,26,0,0,0,0,12,58,0,3,66,0,2,67,0,2,104,1,0,0,0,46,40,35,37
4901,2,43,0,10,73,0,2,37,0,19,105,1,0,0,0,6,27,0,0,0,0,0,0,0,46,40,35,37
4902,2,86,0,0,0,0,5,80,0,4,61,0,0,0,0,9,70,0,0,0,0,3,32,0,46,40,35,37
4903,2,124,1,0,0,0,9,118,1,0,0,0,0,0,0,11,108,1,2,33,0,6,70,0,46,40,35,37
4904,0,0,0,1,27,0,0,0,0,1,25,0,2,16,0,15,148,1,4,73,0,10,110,1,46,40,35,37
4905,1,9,0,5,74,0,3,24,0,3,72,0,4,63,0,0,0,0,4,120,1,0,0,0,46,40,35,37
4906,2,52,0,9,117,1,4,67,0,4,115,1,0,0,0,1,4,0,0,0,0,2,19,0,46,40,35,37
4907,2,90,0,0,0,0,4,105,1,0,0,0,1,10,0,4,42,0,2,15,0,5,57,0,46,40,35,37
4908,0,0,0,0,0,0,2,29,0,0,0,0,2,50,0,10,82,0,2,55,0,7,97,0,46,40,35,37
4909,0,0,0,3,40,0,0,0,0,5,30,0,4,97,0,12,89,0,5,102,1,6,108,1,46,40,35,37
4910,3,21,0,6,83,0,3,20,0,8,73,0,5,128,1,0,0,0,9,141,1,0,0,0,46,40,35,37
4911,7,59,0,10,121,1,3,58,0,11,111,1,0,0,0,5,34,0,0,0,0,0,0,0,46,40,35,37
4912,10,99,0,0,0,0,4,98,0,0,0,0,3,32,0,9,74,0,0,0,0,0,0,0,46,40,35,37
4913,0,0,0,0,0,0,0,0,0,2,23,0,4,79,0,14,121,1,1,18,0,5,37,0,46,40,35,37
4914,1,0,0,2,37,0,1,16,0,4,66,0,7,122,1,3,36,0,2,61,0,0,0,0,46,40,35,37
4915,3,38,0,6,75,0,2,54,0,8,104,1,0,20,0,2,12,0,0,0,0,0,0,0,46,40,35,37
4916,4,78,0,3,40,0,3,94,0,5,73,0,0,0,0,6,52,0,0,0,0,2,30,0,46,40,35,37
4917,5,125,1,0,0,0,4,141,1,0,0,0,3,41,0,8,99,0,1,3,0,6,77,0,46,40,35,37
4918,0,0,0,2,7,0,0,0,0,0,0,0,6,84,0,13,142,1,3,46,0,8,120,1,46,40,35,37
4919,1,4,0,7,45,0,1,12,0,4,24,0,11,122,1,0,0,0,3,84,0,0,0,0,46,40,35,37
4920,2,44,0,14,85,0,3,52,0,7,64,0,0,0,0,1,6,0,0,0,0,1,0,0,46,40,35,37
4921,2,91,0,0,1,0,4,99,0,0,0,0,0,0,0,6,53,0,0,0,0,6,47,0,46,40,35,37
4922,2,98,0,0,0,0,4,106,1,0,0,0,0,0,0,6,60,0,0,0,0,6,54,0,20,30,46,27
4923,0,0,0,1,6,0,0,0,0,0,0,0,3,27,0,9,109,1,2,32,0,11,103,1,20,30,46,27
4924,0,0,0,5,36,0,0,0,0,1,3,0,6,57,0,12,139,1,4,62,0,14,133,1,20,30,46,27
4925,0,0,0,6,57,0,1,15,0,3,24,0,7,78,0,0,0,0,7,83,0,0,0,0,20,30,46,27
4926,0,0,0,8,90,0,3,48,0,7,57,0,1,23,0,1,5,0,0,0,0,2,5,0,20,30,46,27
4927,2,36,0,1,25,0,5,97,0,0,0,0,0,0,0,5,54,0,1,6,0,11,54,0,20,30,46,27
4928,2,66,0,0,0,0,6,127,1,0,0,0,3,20,0,5,84,0,1,36,0,12,84,0,20,30,46,27
4929,0,0,0,0,0,0,4,56,0,0,0,0,4,41,0,7,105,1,2,57,0,13,105,1,20,30,46,27
4930,0,0,0,3,17,0,0,0,0,3,9,0,5,74,0,10,138,1,3,90,0,15,138,1,20,30,46,27
4931,3,25,0,5,66,0,0,0,0,4,58,0,7,123,1,0,0,0,5,139,1,0,0,0,20,30,46,27
4932,3,55,0,9,96,0,2,20,0,5,88,0,0,0,0,1,17,0,0,0,0,2,9,0,20,30,46,27
4933,4,76,0,14,117,1,2,41,0,5,109,1,0,0,0,1,38,0,0,0,0,4,30,0,20,30,46,27
4934,4,109,1,0,0,0,4,74,0,0,0,0,1,18,0,3,71,0,1,2,0,6,63,0,20,30,46,27
4935,0,0,0,1,14,0,0,0,0,3,12,0,3,67,0,10,120,1,4,51,0,14,112,1,20,30,46,27
4936,0,0,0,3,44,0,0,0,0,4,42,0,4,97,0,12,91,0,4,81,0,15,128,1,20,30,46,27
4937,2,17,0,5,65,0,0,0,0,6,63,0,5,118,1,0,0,0,6,102,1,0,0,0,20,30,46,27
4938,3,50,0,6,98,0,1,2,0,9,96,0,0,0,0,0,0,0,0,0,0,2,32,0,20,30,46,27
4939,3,99,0,0,0,0,3,51,0,0,0,0,0,0,0,1,17,0,1,0,0,6,81,0,20,30,46,27
4940,3,129,1,0,0,0,4,81,0,0,0,0,1,28,0,6,47,0,5,30,0,6,111,1,20,30,46,27
4941,0,0,0,1,1,0,0,0,0,1,3,0,2,49,0,8,68,0,7,51,0,8,132,1,20,30,46,27
4942,0,0,0,3,34,0,0,0,0,4,36,0,2,82,0,10,101,1,7,84,0,12,165,1,20,30,46,27
4943,3,17,0,8,83,0,1,24,0,10,85,0,4,131,1,0,0,0,10,133,1,0,0,0,20,30,46,27
4944,5,47,0,8,113,1,1,54,0,15,115,1,0,0,0,0,0,0,0,0,0,0,0,0,20,30,46,27
4945,5,68,0,6,105,1,2,75,0,15,123,1,0,0,0,1,3,0,0,0,0,0,0,0,20,30,46,27
4946,7,101,1,0,0,0,6,108,1,0,0,0,0,0,0,3,36,0,0,0,0,0,0,0,20,30,46,27
4947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,85,0,2,32,0,1,1,0,20,30,46,27
4948,0,0,0,2,14,0,0,0,0,2,6,0,1,15,0,5,59,0,3,62,0,0,0,0,20,30,46,27
4949,0,0,0,6,35,0,0,0,0,2,27,0,3,36,0,0,0,0,4,83,0,0,0,0,20,30,46,27
4950,1,18,0,9,68,0,3,22,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,20,30,46,27
4951,5,67,0,0,0,0,6,71,0,0,0,0,0,0,0,8,42,0,0,0,0,1,38,0,20,30,46,27
4952,6,97,0,0,0,0,6,101,1,0,0,0,0,0,0,9,72,0,2,6,0,2,68,0,20,30,46,27
4953,0,0,0,0,0,0,0,0,0,0,0,0,4,20,0,9,93,0,3,27,0,2,89,0,20,30,46,27
4954,0,0,0,2,20,0,0,0,0,4,27,0,6,53,0,12,126,1,4,60,0,5,122,1,20,30,46,27
4955,4,37,0,5,69,0,2,28,0,7,76,0,8,102,1,0,0,0,6,109,1,0,0,0,20,30,46,27
4956,7,67,0,8,99,0,4,58,0,8,106,1,0,0,0,1,15,0,0,0,0,0,0,0,20,30,46,27
4957,9,88,0,4,48,0,5,79,0,6,77,0,0,0,0,3,36,0,0,0,0,1,9,0,20,30,46,27
